userID,group,method,verified
mpr_2fI6JVjs7Alkdq4fqX3ZNGSXaVM,B,Sms,1
mpr_2fI7Kj7lFsBl6van9SKOTyXKdqZ,B,Sms,0
mpr_2fI7DiF9Rv9CaPEqy4wvfBDTZcw,A,Sms,0
mpr_2fI9CgahPsLfCwcf9JqOZAOtNEQ,A,Sms,1
mpr_2fI93RGEG1nT9nJJppRZy3VMIlK,B,Sms,1
mpr_2fIE3Po2t8Al22eJDdVwt6zU5l7,A,Sms,1
mpr_2fIFiHERlsNnHkbMYcUPvNQAoLb,A,Sms,1
mpr_2fIHOecDFCQ2SHcQHB7fs47WULy,B,Sms,1
mpr_2fIHhwVmfbbOfsYOujVPrc6mLQ9,C,Whatsapp,1
mpr_2fIKxuSB991cWF9ShBkKQBJmiE5,C,Sms,1
mpr_2fINWTW758m1tYp6uwaiSnqStCZ,A,Sms,1
mpr_2fIPVUXYNW95LIPtlBMAiiw502z,C,Whatsapp,0
mpr_2fIQL404PdiKJyT2aD1vlC1waQL,C,Sms,1
mpr_2fIRe96wuDXoJmEM2ozVo7GhYbj,B,Sms,1
mpr_2fISQJWSvgj4JpNpdOt9Dawcflc,C,Sms,1
mpr_2fISOZl0z7CJ5skDVmKq7kjjIaX,A,Sms,1
mpr_2fIXAHhHXUGffuUxMagKQFYicTx,C,Sms,1
mpr_2fIXIFVlSK0r0zpqnJCAYZeew1E,A,Sms,1
mpr_2fIZgfGKCD02WgRfFBXGR2ajoxK,B,Sms,0
mpr_2fIb6XtLaPjf6MuLhqXv0rDa43b,A,Sms,1
mpr_2fIdYz1XEayrZaBu8EqMrHGnR4x,B,Sms,1
mpr_2fIgbuH2BvSK82lEDvhFLr1f47n,A,Sms,1
mpr_2fIlmKAXF2v24VGzAf6dFi0PF6S,C,Whatsapp,0
mpr_2fIlnr0d46ehc1kw3LGvIYIonME,C,Whatsapp,1
mpr_2fIm3BDRA2GYxed5YvIief4GeVu,B,Sms,1
mpr_2fIpzbZZY8RFMd2OpYN9DvCYcn4,B,Sms,1
mpr_2fHe6Jk97wEyMk25Ix8TgcD4J24,A,Sms,1
mpr_2fIuNGDzF3ZD1teunXDZUZUHiHo,B,Sms,1
mpr_2fIy9RNPIwXxRb9WHhX3y00VUZq,C,Whatsapp,1
mpr_2fIzYkRMPRC4vyKdlogZKiu6Gi6,A,Sms,0
mpr_2fIzmQDzZPWKdgxFCHxxVw4w3vM,C,Sms,1
mpr_2fJ0uQkihHrb2crVjeIWFgK6bJo,B,Sms,1
mpr_2fIUk7us2fWYBWpIPcZ9aDnPqmy,B,Sms,1
mpr_2fJ1fBYaN0U5AZvGtvdwgyKZAQQ,C,Sms,1
mpr_2fJ4UzVq2rmYNu0i1MU4LG2foOB,C,Whatsapp,1
mpr_2fJ62s40JQINfOVOdwSIy6qsxdC,C,Whatsapp,1
mpr_2fJ5djYPpfImqHdytcjZUldbDiK,B,Sms,1
mpr_2fJChXDF32Sk1Cyo6uU51PAdbs1,C,Sms,1
mpr_2fJDLQNaRMNRm6miSRMkueeUSjR,C,Whatsapp,1
mpr_2fJHfm5u2xlZ1xhGPXiT5ouPTsh,C,Sms,1
mpr_2fJJVgEG9Ne57RG4V74aBHV1uz4,B,Sms,1
mpr_2fJK2nWwmbuCRh4QBKN1smOsXvd,C,Whatsapp,1
mpr_2fJMQ0haWH7vWnpA90UUSm6skFV,C,Whatsapp,1
mpr_2fJOSAkDA74UtO3Uem5uiciNQ0L,A,Sms,1
mpr_2fJOjYX2SJKGLLs7rtIsoOcEx4b,C,Whatsapp,1
mpr_2fJSPv6ozZmlKMrOUqZHd0xZwnO,A,Sms,1
mpr_2fJW3g7UtBTdVMX3jqHZU0m7S37,A,Sms,1
mpr_2fJYX4VCev7aBymf3ouU96TSjks,A,Sms,1
mpr_2fJbyzCQwZfWN1NbInHzTaeexVP,B,Sms,1
mpr_2fJcGkF6QvclBSpOK2CZsCXOAt6,A,Sms,1
mpr_2fJd2155wQoATC8bh6n0PV7W3N6,C,Sms,1
mpr_2fJeNDRLC56w5M7dm0qJCOGZw7T,B,Sms,1
mpr_2fJdvJqu6zNWE7BG26YTgkO6shK,B,Whatsapp,1
mpr_2fJgEf0SqGjq9dK3WZsiIS3QTKU,B,Sms,1
mpr_2fJiLiS9K8lbSS6N72KHSKGHW4t,B,Sms,1
mpr_2fJhw8PPyCCjG62cZttXnkJ3qIP,B,Sms,1
mpr_2fJk7xTHgdqwsfyk9rTff48z83e,B,Sms,1
mpr_2fJisPi3WmPvXxiXY5efpp0QpNh,A,Sms,1
mpr_2fJjxGxxI4kvQk8sFYlAsDKKekY,A,Sms,0
mpr_2fJla9CCefaJkZF7o8ZDdXd5qe2,B,Whatsapp,1
mpr_2fJnWpUMFOm8GUSO2fmytv2lKMC,C,Whatsapp,1
mpr_2fJp7HCkg3SPW4FHaKp0Klp0LQf,B,Sms,1
mpr_2fJpht3l3yeJzLZgIcpIG2q0ys6,A,Sms,1
mpr_2fJquBbej4gZp1PnmeHvT8I0vNy,C,Sms,1
mpr_2fJtIkdIR4vn534KdyrMBhJrYdY,B,Whatsapp,1
mpr_2fJuAvXORU8VXhsYuo8CiQaD3sw,A,Sms,1
mpr_2fJcWHW99vmuuxni4n8073uY8Gu,C,Whatsapp,0
mpr_2fJvileVyjE8GD3pVe9YFcv8Uue,C,Sms,1
mpr_2fJwsJG2mYEPBFnuap5OT8DinFQ,C,Whatsapp,1
mpr_2fJwdINKDZ0jt28Id95dBxu28wU,A,Sms,1
mpr_2fJwXnUMGtIqeM7WBWNze8aC07R,A,Sms,1
mpr_2fJxdn8chbOTzfRbtKHen9jwLoS,A,Sms,1
mpr_2fJx4aPSh0Kh8Y9t813KfrCBJqW,B,Sms,1
mpr_2fJz38gmS1IJtIJBBEqgbOnTBiz,C,Whatsapp,1
mpr_2fJz9myWAy213w3SDcL0PFAIyGh,A,Sms,1
mpr_2fK3Nd9lrIFIiETbDJXBMAkmOrH,C,Whatsapp,1
mpr_2fK73UghXLEdJne78UMFgHzO1v9,C,Whatsapp,1
mpr_2fK7ZmVSrgAWmC5h4MNyXq9aLcu,B,Sms,1
mpr_2fK7PYi8QYUDsUD1yQGOC7IgoW0,A,Sms,1
mpr_2fKASd7hFhjcZBqgFMMGEXsuvK8,C,Sms,1
mpr_2fEKHfdHDoH6KI05RuvQ86P9kTa,A,Sms,1
mpr_2fEKku6DaG36ndDcyX0Rw6T1h0U,A,Sms,1
mpr_2fEOPrft0VbaWdDbF8dOcGL48MV,C,Whatsapp,1
mpr_2fEOPeByyfsGOs63MhOGWUCvfXv,A,Sms,1
mpr_2fEOI6jpivgcuGmsciPqWTIOQvz,B,Sms,1
mpr_2fEO5nnfhCoXs9Khfm9ZLJ6UfHs,B,Sms,1
mpr_2fEQPq7zcin2LTaSztT3HVQVm4C,A,Sms,1
mpr_2fEQUGg2FIowYLYydmDAaIxjYJR,C,Whatsapp,1
mpr_2fEQ8s0sZ8HsPWL9spNyKA24UH8,A,Sms,1
mpr_2fERol6hptTevM7Jjlj6NPYkw8z,B,Whatsapp,0
mpr_2fESG4OS6528Lsxnpi2Bozhtekg,B,Whatsapp,1
mpr_2fETxOmtt8WnBCyWNNHrc7WtzhI,B,Sms,1
mpr_2fEU6X2szop0X74V29FcVi4NGjJ,B,Sms,1
mpr_2fEUnI2QKMeotnue9ciUNzKI8nE,C,Sms,1
mpr_2fEU7GNOsnIEJ3xo1psiKs2pV8c,A,Sms,1
mpr_2fEZcRQ6Ptrf3x7PJapuWK8yq2x,B,Whatsapp,1
mpr_2fEZphth0dmzVG3bCmqBz7G8Jjc,A,Sms,1
mpr_2fEaScDwDTxDcPpdzaGwH3uLYQM,A,Sms,1
mpr_2fEb44yLrltsZE8FG5tUVmBJfQQ,B,Sms,1
mpr_2fEcPFaggl3sf6jMentcqTdIU5p,B,Sms,1
mpr_2fEfNswq2vZ9qBJhnT8YyOWQ1pH,C,Sms,1
mpr_2fEhR0OcWtnvDXrxtgD564NHfYJ,C,Whatsapp,1
mpr_2fEi6oxL3ULjmqZY0qaHhzpg9tf,A,Sms,0
mpr_2fEj5MkhGGaSS0fb7E6OCKiXTnq,C,Sms,1
mpr_2fEjmlnAnKJqZ8ANq074znY5oiI,B,Whatsapp,1
mpr_2fEkoQQ6nmasuIZFZNLg76iFmGh,C,Whatsapp,1
mpr_2fElNWiutFSIeWZeT9HjqWNDDMJ,C,Sms,1
mpr_2fFHaZwL6d0TY78c1U0Sv4fMVAx,B,Sms,1
mpr_2fFOLzCKnJLDNIchto7Z0H9yeLV,A,Sms,1
mpr_2fFOAQcFdICb4yJfshPBItdMKlK,B,Sms,0
mpr_2fFPnKxJoyiY7y7o9iTwWlqABGp,C,Whatsapp,1
mpr_2fFTGss0SVyFQ0Oxt0KQItZFPw7,B,Sms,1
mpr_2fFU2mcGi0kXbWCncY24h4LWwQz,B,Sms,1
mpr_2fFUpMsrhsKoiTloQrFqzLG8Kf8,B,Sms,1
mpr_2fFXO1AOoowgUDVI7v96U2SS5sP,B,Sms,1
mpr_2fFY0bESHKtOPjTHjKnC99Ycw7Q,C,Sms,1
mpr_2fFZ8eukLcKj0aF3HmHHImEz2Q0,A,Sms,1
mpr_2fFaoujymyTELQlsQMnrT5Z3FvY,A,Sms,1
mpr_2fFbsaIZVMcMUdLPdnsOBkQmgTL,B,Whatsapp,1
mpr_2fFc7QJi1lMDB42acOxF7c6u9tk,A,Sms,1
mpr_2fFfJM9XxrgQtw4MRYfKUNYARG8,A,Sms,1
mpr_2fFkComwhQNYPe8Ba5bcSTOcQE7,C,Whatsapp,1
mpr_2fFnthzoL5cm0LMtU1Xb0nGzNi1,C,Whatsapp,1
mpr_2fFs7alrFZXiA12pBj5zyYpdiqK,B,Sms,1
mpr_2fFsrPcbCPHJQ7shQWTZItn5Ohb,B,Sms,1
mpr_2fFtfnY84cSFc1VENaxCJdIok3b,C,Whatsapp,1
mpr_2fFwskkWj5bmCKZ90PWB2oReBex,A,Sms,1
mpr_2fFxYowIoxlzjitVNhtiuOqreeT,C,Whatsapp,1
mpr_2fFyYjwZfMSUrpesvkcAoNjaAO9,B,Sms,1
mpr_2fFpJEJXrTd4AFfKeWfKsQHGijq,C,Sms,1
mpr_2fFzV9KX6p0DZNoii9pwngzKSNd,C,Sms,1
mpr_2fG3dwRq7OORh0CPgyWaamp4Gvc,C,Whatsapp,1
mpr_2fFxtRQ6O1mSLMKAzMjyTi81xLk,B,Sms,1
mpr_2fG7E5G7t6pvD3TIsQ378m8GiOz,B,Sms,1
mpr_2fG78ccMcDYMfzZI7UfvReU6qSX,A,Sms,1
mpr_2fGBL3hjrRAkOCYdnEQwsTa2nh0,A,Sms,1
mpr_2fGBhcRWJu6FHNTF4hg0eIQ7xp9,B,Sms,1
mpr_2fFEjtoWKPBaSpqJ7YiZAjJv54f,B,Sms,1
mpr_2fFbq99tWAOf36gu7EL4HRi8syn,B,Whatsapp,1
mpr_2fGNUiEuiqF7yqZWKDbPVJgB1Sy,C,Whatsapp,1
mpr_2fGOTvqj74lRp5yN2BxD1QHUkwM,B,Sms,1
mpr_2fGRAIkzwjucyU4BFu5SRO8GOFu,A,Sms,1
mpr_2fGRBBNEzxvnmAvP8b5fZFm7tPb,B,Sms,1
mpr_2fGSLqnXwM9v7DIMyuNSFp6zHlG,C,Sms,1
mpr_2fGP1uDzxerkmqNQTqU6KnMHlCy,B,Sms,1
mpr_2fGTivRepT7gSaxEYzFQK7YyNcS,B,Sms,1
mpr_2fGX84dWOlCHN4aVMS0lESsaGjG,A,Sms,1
mpr_2fGbrw6XixvswSSulwhjSBkMbPw,A,Sms,1
mpr_2fGdXTVZ6JSkjLaQqbMNJMpHlsy,C,Whatsapp,1
mpr_2fGeoPrkgXcWBO4yY0YDIIA7QfI,C,Whatsapp,1
mpr_2fGesumpWcDhGJVdxyHGtwRT7F0,A,Sms,1
mpr_2fGfmr8Q0FB8vLnO6p1Zsnzi4aI,A,Sms,1
mpr_2fGj6ocOMDJI0SpefjvFjrn8XTd,C,Whatsapp,0
mpr_2fGjA31uR5fxGg8s8YJAhqZUlNo,C,Whatsapp,0
mpr_2fGjZzhWtrQwRZVIksblhemF6Ew,C,Whatsapp,1
mpr_2fGkdpCo6lhSOC8JYI5j9Lpdy5L,C,Sms,1
mpr_2fGlz5s7M8LzOSAVmJAHMyy62ge,C,Whatsapp,1
mpr_2fGn2x0U3tU0qrH3J7BpJO6fPDW,A,Sms,0
mpr_2fGq30mOVa8CGRirj6YghGa03I9,C,Whatsapp,1
mpr_2fGqzfD9JaqZsybls5rDwHCGevN,A,Sms,0
mpr_2fGqqMDGRAX0Unp4EfzlDZ62pdj,C,Whatsapp,1
mpr_2fGrJ8DiYQN9oKCrqVNVCAeeaAU,B,Sms,1
mpr_2fGs9fAcdeNFO7M0YKG9nIXDa3C,B,Sms,1
mpr_2fGs1ONRytf0ypmvwJ0gc7SwBwd,C,Whatsapp,1
mpr_2fGvTPkUmdXYl3XRBPMu5fsO8PC,A,Sms,1
mpr_2fGwng9HyANW2XWQYV2wPj3fqdV,A,Sms,1
mpr_2fGwLz3XEIV9VIoPGdtKGouO5Nd,C,Whatsapp,1
mpr_2fGxWK80XmhY2dUYYw8DwlTk78Y,A,Sms,1
mpr_2fGy4sheSmeoYfqYYjnvRvrUJVk,C,Sms,1
mpr_2fGyC58SvEc7larF2ntG4E6OcTq,C,Whatsapp,1
mpr_2fGzCoJosWA7YJoI2iRFdLvpO1y,C,Sms,1
mpr_2fH25vXRSGfsmB6NVx8MEnqB7Uh,C,Sms,1
mpr_2fH4XaDjeZZKkCGeqToD7JlDaE2,C,Sms,1
mpr_2fH4aotDeYXkzPWM0VbOG0Be7I3,A,Sms,1
mpr_2fH5PADF2dbPaB7xJ7g7Czz2nek,A,Sms,1
mpr_2fH9W2n2jvvRopIVfxTO4r71CZF,A,Sms,1
mpr_2fHCGVS7wn4mNnFtl4PwA3WXJBy,C,Whatsapp,0
mpr_2fHCEOBPIOXl5ww6B7XMdBVwOYU,C,Sms,1
mpr_2fHF0vc8jvtkiEjU4TinGtllGPh,A,Sms,1
mpr_2fHFRNbtwKx0NkAI75anVm2i4J7,A,Sms,0
mpr_2fMsIKU2BAjyXOMeT9etqd0UlEC,B,Sms,1
mpr_2fMwk3Idpu2HnAITUNzrZ52EzhX,A,Sms,1
mpr_2fMx9JGyIjthU4OxmAqiNk5QlPa,C,Whatsapp,1
mpr_2fMxzeFlnHPJncd7BrUkUKXbYyb,A,Sms,1
mpr_2fMzptNYVijrGOSIVxOQtQsMd3h,B,Sms,1
mpr_2fN41AXfQAkzUrH5r2cEIy4FfEa,A,Sms,0
mpr_2fN4yN6zkwJRz2ZEESKGiSeF2AL,C,Whatsapp,1
mpr_2fN67WcGT7AcYaZxlspIJHj7ZO0,C,Whatsapp,1
mpr_2fN7DWnhK27IwIvXZx1G8Z24cr2,C,Whatsapp,1
mpr_2fN9FLhYmEOpKoQYF4ujqGwvDCg,A,Sms,0
mpr_2fMz3RSXVI8yH3at0dYj4OuaQ7w,C,Whatsapp,1
mpr_2fNALMR8TSCe3S85gD6pzBGegzz,A,Sms,1
mpr_2fNA5JdQRPZkPCiQ2wY0EU3vvn0,A,Sms,1
mpr_2fNBUPPnm1zAyj4Y4kFKHTstQzR,A,Sms,1
mpr_2fNCCimQXPbXlH4dhaH5pjnvf5R,A,Sms,1
mpr_2fNCvXRdf11NEugIUUmEOt71BcP,A,Sms,1
mpr_2fNDQUvyZHnzQje2z09miAUwJFd,C,Sms,1
mpr_2fNDuvQOqiG91W1JKRduUBD9jLi,C,Whatsapp,1
mpr_2fNDhMm4GUqnIF107uCVzs2OU5B,C,Sms,1
mpr_2fNFz3ScOF1FF10GsZSwaw9ob7p,A,Sms,1
mpr_2fLNqynllFV0pL1ORCTqufumdoG,B,Sms,1
mpr_2fNIm6toT9nm0puaHptCweCu3SN,C,Whatsapp,1
mpr_2fNJalcfhMMpaYjxE9bqSvZoFgo,B,Sms,1
mpr_2fNKQul3fUitvWLh4gpjiqRykOx,A,Sms,1
mpr_2fNM2zhYCa43LEFT52GJeiCm4CH,C,Whatsapp,1
mpr_2fNRIKIMqL0GmxLh1m8IjReNDrG,A,Sms,1
mpr_2fNTWP6nQjKiXJ7cV6Thrfr4yeV,C,Sms,1
mpr_2fNV3AdlfQtQt01GMsF8dfFZaux,A,Sms,1
mpr_2fNUgaWxDjMTJ8zktQ5dzfac7sO,A,Sms,1
mpr_2fNUnHIt0ITeQY0rH7sEZq7x3pc,C,Whatsapp,1
mpr_2fNXUEdFnoVkFc23nKMeBH1mEeN,B,Sms,1
mpr_2fNXt3FmBND9CbPS7fgzdrkFbFs,B,Sms,1
mpr_2fNY5dIUa9rvV9imKRwU9mmSGBs,B,Whatsapp,1
mpr_2fNYVvDuTe32k4qugRAvoIfxY7N,A,Sms,1
mpr_2fNW9CMf5tcWeKpghEAebDMPjnc,A,Sms,1
mpr_2fNZHJTkM7kkiTqJxokBamyCGrt,A,Sms,1
mpr_2fItTMZGRv1dzorJ4YWpRHOTexq,A,Sms,1
mpr_2fIuO8VGzkpPlfTNdP2DoYEjR3x,C,Sms,1
mpr_2fIy1lfHbPeoswepilEzI7LEGWw,A,Sms,1
mpr_2fIyCjRbHIbEMcpBtjv0XAOvNBj,C,Whatsapp,0
mpr_2fJ8DjmmyHoVOXnQiiIgmdxCCU0,C,Sms,1
mpr_2fJ9BJFwE6T1gGLj559MQsvQtwW,A,Sms,1
mpr_2fJAISiXEFUqdFGHqZaaYXF27Ij,A,Sms,1
mpr_2fJB8PCvOADomGenYw88KaxUUUh,C,Sms,0
mpr_2fJCKWNJBXVUUJSKRe5Y4tIzItj,C,Whatsapp,1
mpr_2fJGdYdxisfYhPIJLeK0YX4dBeK,A,Sms,1
mpr_2fJMUhBKg814sRExwsnO9nTyAm2,A,Sms,1
mpr_2fJNr1FoWxT5F4k7fNGes50EvOA,A,Sms,1
mpr_2fJNepaG0Qvib07A0KsL1wdbcMg,B,Sms,1
mpr_2fJSafQ4RGIOcTuDXNuNx5HmQlY,A,Sms,0
mpr_2fJSCI6vS66pcxh5dOZssIOCy8M,C,Whatsapp,1
mpr_2fJV5OiFl7Zy9k5mmmVcjMTxe1y,B,Sms,1
mpr_2fJWQp1a0WiJaI5lcnIBLSk9OtJ,A,Sms,0
mpr_2fJXg1AbbP9DsSbSvyCliEG3N0e,B,Sms,1
mpr_2fJYF59rwBVVAutidkiAk9qzRL3,C,Sms,1
mpr_2fJYkDmGqKLqfKbkeEOkyObuEQM,A,Sms,1
mpr_2fJcpiq1Pmuw89mdxHaF18J0aGV,A,Sms,0
mpr_2fJaoGO2xgx7NVbOlOghnN2d9L7,B,Sms,1
mpr_2fJdjzRf01tQjGFz9B7cqSBeU8I,A,Sms,1
mpr_2fJe8YQbrMZ4WEJ6wBzToex8Ph7,B,Sms,1
mpr_2fJflrVEIbubrYgcPAPEdIQ41F2,A,Sms,1
mpr_2fJgHuYmKihGnQrf2V4svQLClnL,B,Sms,0
mpr_2fJguMHYvNG8AMJtIQTwwmjgXJS,B,Sms,1
mpr_2fJifYu4KzYpOd2VombSEYanIZS,C,Whatsapp,1
mpr_2fJj7jUDWf2ChoUQ6BoHDSkAND4,C,Sms,1
mpr_2fJjuW88JWWPpEIcbzLz8cTgGIR,B,Sms,1
mpr_2fJk6JYM70Pzxqx6wgQGv3uw6E6,A,Sms,1
mpr_2fJldYRLENI588a6nQhWZ6U8b0R,C,Whatsapp,1
mpr_2fJn9eD36g7WtzYdAxdL3gK0mO0,B,Sms,1
mpr_2fJoBWamB5KXURJBST1wnO6dCXV,B,Sms,1
mpr_2fJph2AzFxGM2TUjLQlIj67FpRI,A,Sms,1
mpr_2fJrCtE2yp3ULswMVwkY3O3cSzZ,C,Whatsapp,1
mpr_2fJrU4LXf57Yb0hoFcCCbBzT9CM,A,Sms,1
mpr_2fJsg2Ttd1033FfsLJwOkuvIfO2,A,Sms,1
mpr_2fJsPsX3OK3rAY781cDFY9STWbb,B,Sms,1
mpr_2fJvKh2B7DvE9PLuIbN2cYp4UOF,B,Sms,1
mpr_2fJyL1HYy1KFkWTRDzCNcxsvJuO,A,Sms,0
mpr_2fK0HMZ3w0HFRCBi6sPz7c0gv27,A,Sms,1
mpr_2fHnwUvSsm9rmdkPuDc4RWnoALc,A,Sms,1
mpr_2fK1KdLRlxgLmSFvlf5J72kkf52,A,Sms,1
mpr_2fK1ZaNWzWTZ86RuiblCroTDsRh,A,Sms,1
mpr_2fK1I1h4lelrYVfdz4izSl5ql9I,A,Sms,1
mpr_2fFE6lUtxGrdhODP8qbgN1xTgne,C,Whatsapp,1
mpr_2fK4CcIXDj9QHUWGgAOyhj1f1PH,B,Whatsapp,1
mpr_2fK4iuKHcDQm2N70C3SdZIGbOsJ,A,Sms,1
mpr_2fK6BBBUzJM7vTWDznEG2QwQz0h,B,Sms,1
mpr_2fK9AtepyoGLhK6fyrlgd8kG7UX,A,Sms,1
mpr_2fK9KOXVqRnRmCxghUYbl3YOPIX,C,Whatsapp,1
mpr_2fKBlnxbmLXE0R2Ta1JH71oYOJW,C,Whatsapp,1
mpr_2fKAplXYF9aXd5lw5ypkD8msDp7,B,Sms,1
mpr_2fKD60CoMPNSfHyVkaCMC6V7ypm,B,Sms,1
mpr_2fKIEyjWvIQWzs0uPK1iAnQ8Gyh,A,Sms,1
mpr_2fKI8q3k0zhbLlCGwzlOjlnXABg,B,Sms,1
mpr_2fKKucQlb5nQedcNLsIjqqJo7v2,C,Sms,1
mpr_2fKOUTR2KhCYo2B6m96voLMaQvF,C,Whatsapp,1
mpr_2fKP6MreTekGBKNqTiBDoIG2WXE,B,Sms,1
mpr_2fKPU1kZdoIVYyd7pH5gzf3sLwa,C,Whatsapp,1
mpr_2fKQKu8DDBIyiUTsB15Oe8mr1QU,A,Sms,1
mpr_2fKSIhhBqGuZQlZq1vMSGbvGsDq,B,Whatsapp,1
mpr_2fKUJzUK1RbwQUI8PgOY2C5836s,C,Whatsapp,1
mpr_2fKSAUWRwN0DCAQKRRVXNc5w4vu,C,Sms,1
mpr_2fKWAZ901u6wEHJ1M54K4tnUo4W,C,Whatsapp,1
mpr_2fKWPLobuLZGgDl9auvyugOUjvW,B,Whatsapp,1
mpr_2fKWGcmQayBmZeemiUxm5xwBfZe,C,Sms,1
mpr_2fKXqXFJwlU0zjPgwsLM6ohFHGK,A,Sms,1
mpr_2fKYK4pGvhxO2iPHgCkuBfM3pnZ,A,Sms,1
mpr_2fKZQJcyWfIotagruRT86TIh0Ye,C,Whatsapp,1
mpr_2fKcT93hCQtvSrDYUCcppg5EQjc,B,Sms,1
mpr_2fKar03oWn1ANEQKFqmFpbpgEIL,C,Whatsapp,1
mpr_2fKdUich5l9encHRXyImPpQ3UWH,A,Sms,1
mpr_2fKdh5jYpZdNlfOhKpVwil8A6Vy,B,Sms,1
mpr_2fKWwruh8uIfMX5HJD1OIKb0dz7,B,Sms,1
mpr_2fKes3JSLG51Gfk4ifSCbmL8JOf,A,Sms,1
mpr_2fKfPIlSaBk6bH68wKjVJE6lKO3,C,Sms,1
mpr_2fKneOzPZeRdGwws3e1MC6olJNw,C,Whatsapp,0
mpr_2fKoGNRMsNwnj30su09j7LTLOgf,C,Sms,0
mpr_2fKoh9eKMcD8C6yNVmJv9TmPGzL,B,Sms,1
mpr_2fFUArvtUg3UOUY1QwXlpNeWBUW,C,Whatsapp,1
mpr_2fFb6o9hb7zwoUO6ypewJ64PKJC,C,Sms,1
mpr_2fFcvq6Pb9oBdlDFJkHlgNGxs8A,C,Whatsapp,1
mpr_2fFdv6AzagdT51S7W1lHYygnF3S,B,Sms,1
mpr_2fFhWbjempZINsS81EZFhqIwETc,B,Sms,1
mpr_2fFinRac04heQ1O0bDQK1ogfbKF,C,Whatsapp,1
mpr_2fFkKiuajVhiUP6UT6PwIvqwUTw,B,Whatsapp,1
mpr_2fFlgK9YacFAJYxBFLGdSz3eDLB,A,Sms,1
mpr_2fFr7FpYfu3hOPshx4MPhZ9NQ7c,C,Whatsapp,1
mpr_2fFtxzFitT75lZo5VAe4bvttvF8,A,Sms,1
mpr_2fFt4GyvC9NRmqtdyORtJv1cArp,A,Sms,1
mpr_2fG8PdfQeo7y2FCeGXZpKUU5Pge,C,Sms,1
mpr_2fGD9RcYr0oiInybWSVUCrkdJQL,B,Sms,1
mpr_2fGHs99sxPNbxtMG9pe5Jh5AF28,B,Sms,1
mpr_2fGJIy0dZP9ebLm276Z0HeziDsU,B,Sms,1
mpr_2fGKmKC6Hk5Hh41WJkkEdPsibAg,B,Sms,1
mpr_2fGKg9BxZIRF0hk0p8VXzSVPF0H,A,Sms,1
mpr_2fGSnwaiVHqpG8JmREkyBlUiFDW,A,Sms,1
mpr_2fGTJyBbh5r57w1M4mrQnb2hRZS,A,Sms,1
mpr_2fGVMOWep97zzFXobKvGConOhCF,A,Sms,1
mpr_2fGVu5de2CIpmGPp9HHqsYHo2tU,B,Sms,1
mpr_2fGWTcUwXkoEpDKD8XHDe7iC9Hb,A,Sms,1
mpr_2fGVsZKbiWJt52z1NsfE7S9PZGO,B,Whatsapp,1
mpr_2fGYzlwA0hZa4mKnxB6r5QH1rCi,A,Sms,1
mpr_2fGZsSGVNxYRakZ2bydarR6rrri,A,Sms,0
mpr_2fGarqKL3PrxtvbObmqCiBA1ji6,A,Sms,1
mpr_2fGbEFdovJrxlHajME072iwi1gi,A,Sms,1
mpr_2fGIjqrqENWzS4WxslJrNBtfCyp,A,Sms,1
mpr_2fKifVK4bO0HRDSJa7qpO8YZhRz,C,Whatsapp,1
mpr_2fKhTXx3gu6gCqMt9wK4jLbMJW7,C,Whatsapp,1
mpr_2fKmLVxpUBpd014ySEcalBWSmqT,C,Whatsapp,1
mpr_2fKmAW8RyEHOC1u7Vm0jDfIGytA,A,Sms,1
mpr_2fKohwf0BSbgw3jOUpwRRXEkeCN,A,Sms,1
mpr_2fKqFeJ3VhX7YL5urCkNtqnNX8r,C,Sms,1
mpr_2fKq34fFBKx4hKD67sobISzcLv1,C,Whatsapp,1
mpr_2fKs6avfelYb0khe2f1hI5Mtu3G,C,Whatsapp,1
mpr_2fKsV4dbPHvwpW4nuvdtK9NyKfV,B,Sms,1
mpr_2fKsXLVHKdZ6CdJeaVRFXcEP22g,A,Sms,0
mpr_2fKt1eU1HoBofef5HdQ1iBuKXdm,B,Sms,0
mpr_2fKsqmE3wXKFTYNowONj3quwYSR,C,Whatsapp,1
mpr_2fKtJXdFZgBoI7j4gcvI4wkSzie,C,Whatsapp,1
mpr_2fKwMB2G9araecf8Pt5hrihwBil,C,Whatsapp,1
mpr_2fKypidwNt1NE0wDetCREWGZZOQ,C,Whatsapp,1
mpr_2fKyvrGU7urynm0zLtPzhH4vBgL,A,Sms,1
mpr_2fL26AAB7gsMAtbQB54PzLKgAWL,B,Sms,0
mpr_2fL1zuTAnsoaxK8Pl9cnfQ5ciPL,C,Sms,1
mpr_2fL53SUWWLGNfGew9cHgCeTxJaY,B,Sms,1
mpr_2fL57BIlwKHlrkZnKs0BmygF3od,C,Sms,1
mpr_2fL5OLhvs2vTD0IM1UaztKsJ9zC,B,Sms,1
mpr_2fL5602RnO0jor92XrGUSPyF7uP,C,Whatsapp,1
mpr_2fL8diACAZOwIurq8QcOF7EqRCL,B,Sms,1
mpr_2fL9eZN53zw5JPhg4cD1XLJKU3v,A,Sms,1
mpr_2fLANa1lD3tXBNkDu80tUjTG84l,A,Sms,1
mpr_2fLC939XYESjS8iTPFSl6uZi7kp,B,Sms,1
mpr_2fLCohILeLZl2KSsijrjH3tTEZp,C,Whatsapp,1
mpr_2fL23DLp3hxe9YyvGALSTezDq2k,C,Whatsapp,1
